"word","stateWD","lifespan","nsense","nchange"
"embreve_v","obsolete words",16,1,2
"entermete_v","obsolete words",458,5,10
"fay_v3","obsolete words",6,1,2
"fethre_v","obsolete words",6,1,2
"forcast_v","obsolete words",176,1,2
"forfret_v","obsolete words",153,1,2
"forkulie_v","obsolete words",6,1,2
"forstop_v","obsolete words",176,1,2
"gesten_v","obsolete words",593,2,4
"i-kepe_v","obsolete words",26,1,2
"lither_v1","obsolete words",169,2,4
"loathly_v","obsolete words",283,2,4
"mate_v1","obsolete words",603,5,10
"nick_v1","obsolete words",596,4,8
"ofdraw_v","obsolete words",276,2,4
"ofseche_v","obsolete words",376,3,6
"raim_v","obsolete words",276,4,8
"sacre_v1","obsolete words",752,13,26
"shurt_v","obsolete words",289,1,2
"skere_v","obsolete words",201,4,8
"skirm_v","obsolete words",344,3,6
"slet_v","obsolete words",176,2,4
"snaker_v","obsolete words",6,1,2
"spele_v2","obsolete words",387,3,6
"sturb_v","obsolete words",226,1,2
"sweam_v","obsolete words",355,3,6
"through-fill_v","obsolete words",26,1,2
"through-stick_v","obsolete words",176,1,2
"tiff_v1","obsolete words",544,5,10
"till_v3","obsolete words",442,4,8
"to-fret_v","obsolete words",299,1,2
"unfest_v","obsolete words",566,1,2
"unlime_v","obsolete words",687,3,6
"versle_v","obsolete words",106,1,2
"withbuwe_v","obsolete words",6,1,2
"fickle_v1","obsolete words",308,1,2
"flask_v1","obsolete words",338,2,4
"forhecche_v","obsolete words",121,1,2
"gnodde_v","obsolete words",271,1,2
"renge_v","obsolete words",470,4,8
"shream_v","obsolete words",452,1,2
"to-hurt_v","obsolete words",246,1,2
"unworthy_v","obsolete words",399,1,2
"bespete_v","obsolete words",616,1,2
"chasty_v","obsolete words",311,3,6
"forwear_v","obsolete words",334,1,2
"to-melt_v","obsolete words",135,1,2
"agly_v","obsolete words",151,1,2
"amaister_v","obsolete words",627,2,4
"arep_v","obsolete words",26,1,2
"aspy_v","obsolete words",291,1,2
"aswelt_v","obsolete words",51,1,2
"atrout_v","obsolete words",56,1,2
"behem_v","obsolete words",369,1,2
"besmit_v","obsolete words",231,1,2
"bihede_v","obsolete words",171,4,8
"bitrifle_v","obsolete words",251,1,2
"biwait_v","obsolete words",207,2,4
"claver_v1","obsolete words",627,1,2
"cover_v2","obsolete words",519,8,16
"estudy_v","obsolete words",301,1,2
"i-schire_v","obsolete words",26,1,2
"misbefall_v","obsolete words",396,4,8
"mishope_v","obsolete words",251,2,4
"mistithe_v","obsolete words",201,2,4
"naken_v","obsolete words",251,3,6
"strust_v","obsolete words",201,1,2
"swow_v1","obsolete words",151,1,2
"tent_v2","obsolete words",298,1,2
"to-bune_v","obsolete words",66,1,2
"to-slit_v","obsolete words",251,1,2
"toze_v1","obsolete words",632,3,6
"trest_v","obsolete words",321,3,6
"upbring_v","obsolete words",314,4,8
"asake_v","obsolete words",51,1,2
"ascape_v","obsolete words",274,1,2
"astart_v","obsolete words",341,5,10
"athink_v","obsolete words",133,1,2
"areason_v","obsolete words",345,1,2
"astrength_v","obsolete words",48,1,2
"begin_v2","obsolete words",151,1,2
"sheer_v1","obsolete words",151,3,6
"targe_v1","obsolete words",191,1,2
"warish_v1","obsolete words",615,4,8
"sein_v","obsolete words",403,1,2
"inhook_v","obsolete words",37,1,2
"underwroot_v","obsolete words",29,1,2
"biwile_v","obsolete words",126,1,2
"can_v2","obsolete words",494,5,10
"mamble_v","obsolete words",551,2,4
"ofrede_v","obsolete words",201,2,4
"overwend_v","obsolete words",375,4,8
"agrille_v","obsolete words",106,2,4
"alithe_v2","obsolete words",176,1,2
"anoure_v","obsolete words",281,3,6
"asink_v","obsolete words",41,1,2
"atren_v","obsolete words",100,1,2
"bedrive_v","obsolete words",207,3,6
"belike_v1","obsolete words",207,2,4
"biweve_v2","obsolete words",26,2,4
"bloke_v","obsolete words",26,1,2
"brethe_v","obsolete words",26,1,2
"brustle_v1","obsolete words",481,3,6
"day_v1","obsolete words",260,1,2
"ele_v","obsolete words",41,1,2
"forbite_v","obsolete words",303,1,2
"forsmite_v","obsolete words",201,1,2
"hode_v","obsolete words",151,1,2
"kene_v","obsolete words",106,1,2
"off-smite_v","obsolete words",226,1,2
"oftene_v","obsolete words",66,1,2
"ofyete_v","obsolete words",26,1,2
"rase_v1","obsolete words",196,1,2
"raxle_v","obsolete words",296,1,2
"ream_v2","obsolete words",26,1,2
"reke_v1","obsolete words",176,5,10
"shipe_v","obsolete words",23,1,2
"thorough-rive_v","obsolete words",337,1,2
"through-nim_v","obsolete words",119,1,2
"through-ride_v","obsolete words",266,2,4
"thrum_v1","obsolete words",329,2,4
"to-dash_v","obsolete words",326,2,4
"to-quake_v","obsolete words",136,1,2
"to-rive_v","obsolete words",266,2,4
"tray_v2","obsolete words",294,1,2
"weine_v","obsolete words",126,1,2
"witie_v2","obsolete words",126,1,2
"wrack_v1","obsolete words",446,2,4
"wrake_v1","obsolete words",479,6,12
"yarken_v","obsolete words",226,1,2
"yere_v","obsolete words",126,1,2
"yoll_v","obsolete words",176,1,2
"cumble_v","obsolete words",546,2,4
"conteck_v","obsolete words",51,1,2
"defoul_v","obsolete words",325,11,22
"disherit_v","obsolete words",507,4,8
"ensent_v","obsolete words",16,1,2
"entemper_v","obsolete words",111,3,6
"gothele_v","obsolete words",104,2,4
"till_v2","obsolete words",251,2,4
"to-poune_v","obsolete words",136,1,2
"upnim_v","obsolete words",51,1,2
"apoison_v","obsolete words",104,1,2
"aprick_v","obsolete words",1,1,2
"ashend_v","obsolete words",4,1,2
"asseal_v","obsolete words",196,3,6
"assiege_v","obsolete words",336,1,2
"astore_v","obsolete words",234,2,4
"astrangle_v","obsolete words",104,1,2
"avile_v","obsolete words",374,4,8
"begab_v","obsolete words",79,1,2
"besend_v","obsolete words",34,1,2
"buff_v1","obsolete words",592,5,10
"disordain_v","obsolete words",102,2,4
"dow_v2","obsolete words",187,3,6
"enfirm_v","obsolete words",361,1,2
"enreason_v","obsolete words",1,1,2
"host_v1","obsolete words",491,2,4
"kip_v1","obsolete words",204,3,6
"sail_v3","obsolete words",368,3,6
"to-race_v","obsolete words",154,1,2
"toumbe_v","obsolete words",1,1,2
"up-yield_v","obsolete words",206,1,2
"vile_v","obsolete words",234,3,6
"ydout_v","obsolete words",1,1,2
"aschape_v","obsolete words",316,2,4
"bedag_v","obsolete words",231,1,2
"beken_v","obsolete words",121,3,6
"beknow_v","obsolete words",281,4,8
"belag_v","obsolete words",141,1,2
"belave_v","obsolete words",319,1,2
"bemean_v1","obsolete words",204,2,4
"beshut_v","obsolete words",171,3,6
"bolken_v","obsolete words",398,2,4
"chrisom_v","obsolete words",121,1,2
"dill_v1","obsolete words",101,2,4
"dite_v","obsolete words",476,4,8
"drill_v1","obsolete words",588,5,10
"fere_v2","obsolete words",226,1,2
"fine_v1","obsolete words",274,4,8
"forhill_v","obsolete words",101,1,2
"forseek_v","obsolete words",315,2,4
"forslack_v","obsolete words",361,2,4
"forthcall_v","obsolete words",449,2,4
"forthcast_v","obsolete words",375,1,2
"forthshow_v","obsolete words",259,1,2
"forwelewe_v","obsolete words",101,1,2
"fraist_v","obsolete words",241,5,10
"gnast_v","obsolete words",231,2,4
"grint_v","obsolete words",193,2,4
"inrise_v","obsolete words",201,1,2
"insend_v","obsolete words",83,1,2
"intent_v","obsolete words",438,7,14
"inwone_v","obsolete words",241,1,2
"kelde_v","obsolete words",26,1,2
"lag_v1","obsolete words",383,2,4
"length_v","obsolete words",323,2,4
"misbethink_v","obsolete words",81,2,4
"more_v2","obsolete words",231,2,4
"over-dread_v","obsolete words",101,1,2
"sail_v2","obsolete words",236,2,4
"sank_v","obsolete words",101,2,4
"selcouth_v","obsolete words",41,1,2
"skander_v","obsolete words",127,1,2
"sleng_v","obsolete words",201,1,2
"soil_v2","obsolete words",312,4,8
"spake_v","obsolete words",151,2,4
"stable_v1","obsolete words",303,9,18
"stoke_v1","obsolete words",214,3,6
"tary_v","obsolete words",268,2,4
"to-brenn_v","obsolete words",299,2,4
"traist_v","obsolete words",297,4,8
"umbelay_v","obsolete words",101,1,2
"umbelook_v","obsolete words",101,1,2
"umgive_v","obsolete words",101,1,2
"umgo_v","obsolete words",41,1,2
"umlap_v","obsolete words",181,1,2
"umlay_v","obsolete words",101,1,2
"umlouk_v","obsolete words",101,1,2
"umshade_v","obsolete words",201,1,2
"umthink_v","obsolete words",301,3,6
"walm_v","obsolete words",609,4,8
"warray_v","obsolete words",469,4,8
"wrenk_v","obsolete words",101,2,4
"forthdraw_v","obsolete words",41,1,2
"make_v2","obsolete words",326,2,4
"rank_v1","obsolete words",568,2,4
"serve_v2","obsolete words",422,4,8
"vail_v1","obsolete words",514,4,8
"disray_v","obsolete words",332,3,6
"acoup_v1","obsolete words",181,1,2
"adoubt_v","obsolete words",301,1,2
"again-draw_v","obsolete words",83,1,2
"agraith_v","obsolete words",151,4,8
"aken_v3","obsolete words",101,2,4
"alaski_v","obsolete words",101,2,4
"alose_v","obsolete words",301,4,8
"anhit_v","obsolete words",126,1,2
"appair_v","obsolete words",385,2,4
"atake_v","obsolete words",141,1,2
"awhape_v","obsolete words",292,1,2
"becast_v","obsolete words",264,2,4
"bihalve_v","obsolete words",101,1,2
"cheve_v","obsolete words",375,8,16
"coward_v","obsolete words",386,2,4
"disclander_v","obsolete words",231,2,4
"embrace_v1","obsolete words",293,1,2
"flat_v1","obsolete words",201,3,6
"flecche_v","obsolete words",121,2,4
"gangle_v1","obsolete words",495,1,2
"grote_v","obsolete words",26,1,2
"hend_v","obsolete words",551,1,2
"misbear_v","obsolete words",315,2,4
"misspene_v","obsolete words",101,1,2
"off-weve_v","obsolete words",31,1,2
"ofspring_v","obsolete words",201,1,2
"ofswink_v","obsolete words",126,1,2
"ontake_v","obsolete words",384,1,2
"out-find_v","obsolete words",372,1,2
"outseek_v","obsolete words",340,1,2
"overbring_v","obsolete words",316,1,2
"overhip_v","obsolete words",309,2,4
"par_v1","obsolete words",564,1,2
"pease_v","obsolete words",353,8,16
"pell_v","obsolete words",581,2,4
"receipt_v1","obsolete words",478,2,4
"recipe_v","obsolete words",379,1,2
"remue_v","obsolete words",301,13,26
"respound_v","obsolete words",151,1,2
"ret_v1","obsolete words",228,3,6
"rud_v2","obsolete words",548,1,2
"salue_v","obsolete words",308,3,6
"sleuth_v1","obsolete words",285,3,6
"tharn_v","obsolete words",201,1,2
"therk_v","obsolete words",201,1,2
"through-smite_v","obsolete words",607,1,2
"tight_v2","obsolete words",273,5,10
"tirve_v1","obsolete words",291,2,4
"to-crush_v","obsolete words",243,2,4
"to-frush_v","obsolete words",287,1,2
"umbego_v","obsolete words",141,1,2
"unlike_v1","obsolete words",126,2,4
"withsit_v","obsolete words",233,2,4
"aquake_v","obsolete words",28,1,2
"araise_v","obsolete words",314,7,14
"avaunt_v1","obsolete words",293,7,14
"avow_v2","obsolete words",301,6,12
"bourd_v1","obsolete words",456,3,6
"burble_v1","obsolete words",663,4,8
"dispend_v","obsolete words",566,8,16
"distinct_v","obsolete words",281,1,2
"forbar_v","obsolete words",369,3,6
"hance_v","obsolete words",328,2,4
"join_v2","obsolete words",261,2,4
"scomfit_v","obsolete words",228,1,2
"sekke_v","obsolete words",1,1,2
"sigalder_v","obsolete words",1,1,2
"slaken_v","obsolete words",373,2,4
"solwe_v","obsolete words",138,2,4
"sturble_v","obsolete words",138,1,2
"to-blast_v","obsolete words",28,1,2
"vaunce_v","obsolete words",314,1,2
"wait_v2","obsolete words",299,2,4
"fortravail_v","obsolete words",523,1,2
"to-gnaw_v","obsolete words",196,1,2
"wrick_v1","obsolete words",4,1,2
"claster_v","obsolete words",224,1,2
"attame_v","obsolete words",285,5,10
"avale_v","obsolete words",457,8,16
"behew_v","obsolete words",71,1,2
"withnim_v","obsolete words",86,1,2
"appeach_v","obsolete words",386,6,12
"appose_v1","obsolete words",424,3,6
"arace_v","obsolete words",216,1,2
"arache_v","obsolete words",219,1,2
"atroke_v","obsolete words",146,1,2
"avay_v","obsolete words",86,1,2
"berm_v","obsolete words",126,1,2
"bland_v2","obsolete words",199,1,2
"brock_v","obsolete words",91,1,2
"clench_v2","obsolete words",126,1,2
"defy_v2","obsolete words",228,7,14
"forbuy_v","obsolete words",136,3,6
"inrede_v","obsolete words",135,2,4
"shide_v","obsolete words",199,1,2
"to-throw_v","obsolete words",26,1,2
"upseek_v","obsolete words",301,1,2
"whene_v","obsolete words",36,1,2
"traise_v","obsolete words",194,1,2
"argument_v","obsolete words",428,4,8
"atene_v","obsolete words",81,1,2
"atray_v","obsolete words",81,1,2
"bob_v1","obsolete words",406,4,8
"coll_v1","obsolete words",389,2,4
"cratch_v","obsolete words",262,3,6
"enarm_v","obsolete words",499,5,10
"fenk_v","obsolete words",21,1,2
"joise_v","obsolete words",296,2,4
"underbring_v","obsolete words",121,2,4
"abrevy_v","obsolete words",244,1,2
"acumble_v","obsolete words",116,1,2
"adite_v","obsolete words",126,2,4
"adminish_v","obsolete words",356,2,4
"aloyn_v","obsolete words",572,1,2
"asee_v","obsolete words",176,1,2
"belitter_v1","obsolete words",523,1,2
"blesche_v","obsolete words",116,1,2
"disparple_v","obsolete words",291,4,8
"drenkle_v","obsolete words",176,2,4
"dretch_v2","obsolete words",176,3,6
"eathe_v","obsolete words",151,1,2
"elt_v","obsolete words",551,1,2
"forirk_v","obsolete words",239,1,2
"forwend_v","obsolete words",76,1,2
"honish_v","obsolete words",126,1,2
"lote_v2","obsolete words",101,2,4
"mewt_v","obsolete words",413,1,2
"missit_v","obsolete words",156,2,4
"misween_v","obsolete words",427,2,4
"nemel_v","obsolete words",176,1,2
"neven_v","obsolete words",244,11,22
"ofscape_v","obsolete words",101,1,2
"outflee_v","obsolete words",58,1,2
"out-try_v","obsolete words",226,2,4
"overfleet_v","obsolete words",533,4,8
"overmete_v","obsolete words",156,2,4
"perfurnish_v","obsolete words",276,5,10
"rape_v1","obsolete words",216,4,8
"renovel_v","obsolete words",213,2,4
"romy_v","obsolete words",176,2,4
"rout_v5","obsolete words",232,1,2
"sacrify_v","obsolete words",503,4,8
"semble_v1","obsolete words",546,6,12
"son_v","obsolete words",594,2,4
"squatch_v","obsolete words",76,1,2
"sunyie_v","obsolete words",278,2,4
"termine_v","obsolete words",473,9,18
"tribul_v","obsolete words",248,1,2
"umsiege_v","obsolete words",126,1,2
"unspear_v1","obsolete words",126,1,2
"adaunt_v","obsolete words",308,2,4
"aslip_v","obsolete words",76,1,2
"asserve_v","obsolete words",407,3,6
"atreach_v","obsolete words",6,2,4
"becover_v","obsolete words",270,2,4
"bewreak_v","obsolete words",263,1,2
"bolne_v","obsolete words",252,3,6
"braid_v2","obsolete words",285,1,2
"crump_v1","obsolete words",497,3,6
"defade_v","obsolete words",246,2,4
"deray_v","obsolete words",51,2,4
"devoid_v","obsolete words",554,11,22
"dreve_v2","obsolete words",256,2,4
"ert_v","obsolete words",465,2,4
"guy_v1","obsolete words",276,4,8
"lench_v","obsolete words",523,1,2
"nursh_v","obsolete words",254,1,2
"scurn_v","obsolete words",76,1,2
"semble_v2","obsolete words",431,9,18
"skeck_v","obsolete words",76,2,4
"souche_v","obsolete words",76,2,4
"stote_v","obsolete words",216,3,6
"thro_v","obsolete words",76,2,4
"to-part_v","obsolete words",63,1,2
"to-squat_v","obsolete words",176,1,2
"to-toll_v","obsolete words",6,1,2
"vise_v1","obsolete words",263,8,16
"bleyke_v","obsolete words",149,1,2
"ascry_v","obsolete words",230,4,8
"atry_v","obsolete words",156,2,4
"withsperre_v","obsolete words",1,1,2
"abob_v","obsolete words",121,2,4
"accloy_v","obsolete words",563,7,14
"acounter_v","obsolete words",171,1,2
"adread_v2","obsolete words",274,1,2
"affy_v","obsolete words",537,7,14
"afray_v","obsolete words",171,1,2
"allodge_v","obsolete words",306,2,4
"amarvel_v","obsolete words",309,1,2
"amay_v","obsolete words",121,1,2
"amove_v1","obsolete words",528,4,8
"apass_v","obsolete words",131,1,2
"belock_v","obsolete words",287,2,4
"bewhape_v","obsolete words",64,1,2
"beyelp_v","obsolete words",64,1,2
"condue_v","obsolete words",121,1,2
"disturble_v","obsolete words",151,1,2
"entame_v1","obsolete words",171,2,4
"fait_v1","obsolete words",101,2,4
"ferm_v","obsolete words",326,3,6
"groop_v","obsolete words",309,2,4
"hoder_v","obsolete words",111,2,4
"inthring_v","obsolete words",239,1,2
"ish_v1","obsolete words",249,3,6
"jorn_v","obsolete words",271,1,2
"lusk_v","obsolete words",333,1,2
"misguilt_v","obsolete words",171,2,4
"myth_v1","obsolete words",224,2,4
"off-shear_v","obsolete words",204,1,2
"out-braid_v1","obsolete words",569,3,6
"overcark_v","obsolete words",71,2,4
"pane_v1","obsolete words",171,1,2
"pend_v1","obsolete words",171,1,2
"plight_v2","obsolete words",329,4,8
"rap_v1","obsolete words",201,2,4
"reke_v2","obsolete words",314,1,2
"rote_v1","obsolete words",111,1,2
"slend_v","obsolete words",251,1,2
"slent_v2","obsolete words",51,1,2
"sojour_v","obsolete words",264,1,2
"solf_v","obsolete words",253,2,4
"sparple_v","obsolete words",498,6,12
"stony_v","obsolete words",359,5,10
"teise_v1","obsolete words",184,1,2
"testimony_v","obsolete words",313,2,4
"through-carve_v","obsolete words",71,1,2
"through-cut_v","obsolete words",335,1,2
"through-pierce_v","obsolete words",515,1,2
"through-shove_v","obsolete words",121,1,2
"to-pull_v","obsolete words",236,1,2
"urle_v1","obsolete words",270,1,2
"vour_v","obsolete words",83,1,2
"warn_v3","obsolete words",120,1,2
"warnish_v1","obsolete words",203,3,6
"wele_v","obsolete words",71,1,2
"wreche_v","obsolete words",91,3,6
"quaintise_v","obsolete words",152,1,2
"mistread_v","obsolete words",306,2,4
"roxle_v","obsolete words",91,1,2
"shond_v","obsolete words",113,1,2
"shrew_v","obsolete words",546,3,6
"umbeweave_v","obsolete words",63,1,2
"uprive_v","obsolete words",88,1,2
"waive_v2","obsolete words",233,11,22
"blear_v2","obsolete words",277,2,4
"corrump_v","obsolete words",194,7,14
"distingue_v","obsolete words",257,1,2
"drubble_v","obsolete words",227,1,2
"incall_v","obsolete words",327,4,8
"incrook_v","obsolete words",43,1,2
"strait_v","obsolete words",330,16,32
